AirlineCode,AirlineName,AirportCode,AirportName,Count_Arrivals,Count_ArrFlights_Delayed15PlusMin,Count_Airline_Delay,Count_Weather_Delay,Count_NAS_Delay,Count_Security_Delay,Count_LateAircraft_Delay,Count_Arrivals_Cancelled,Count_Arrivals_Diverted,TotalMinutes_Arrivals_Delay,TotalMinutes_Airline_Delay,TotalMinutes_Weather_Delay,TotalMinutes_NAS_Delay,TotalMinutes_Security_Delay,TotalMinutes_LateAircraft_Delay
DL,Delta Air Lines,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",31,2,2,0,0,0,0,0,1,63,63,0,0,0,0
DL,Delta Air Lines,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",96,16,9.920000076293945,0,0.5799999833106995,0,5.5,0,0,578,336,0,28,0,214
DL,Delta Air Lines,RSW,"Fort Myers, FL: Southwest Florida International",765,181,71.41000366210938,3.4000000953674316,71.93000030517578,0,34.2599983215332,0,2,13321,5717,233,5130,0,2241
DL,Delta Air Lines,SAN,"San Diego, CA: San Diego International",764,110,44.18000030517578,1.3899999856948853,42.79999923706055,0,21.639999389648438,0,5,5823,2691,243,1686,0,1203
DL,Delta Air Lines,SAT,"San Antonio, TX: San Antonio International",468,80,32.20000076293945,1.7200000286102295,30.440000534057617,0,15.640000343322754,0,3,3579,1635,57,1022,0,865
DL,Delta Air Lines,SAV,"Savannah, GA: Savannah/Hilton Head International",242,39,16.049999237060547,3,9.010000228881836,0,10.9399995803833,0,0,1672,886,79,275,0,432
DL,Delta Air Lines,SDF,"Louisville, KY: Louisville Muhammad Ali International",200,26,15.1899995803833,0,7.239999771118164,0,3.569999933242798,0,0,999,549,0,305,0,145
PT,Piedmont Airlines (American Airlines),MHT,"Manchester, NH: Manchester Boston Regional",66,3,1.3799999952316284,0,1.6299999952316284,0,0,0,0,78,35,0,43,0,0
PT,Piedmont Airlines (American Airlines),MOB,"Mobile, AL: Mobile Regional",93,12,3.140000104904175,1.8600000143051147,6.019999980926514,0,0.9800000190734863,0,1,1068,108,690,211,0,59
PT,Piedmont Airlines (American Airlines),MSN,"Madison, WI: Dane County Regional-Truax Field",27,3,0,0.4300000071525574,2.119999885559082,0,0.44999998807907104,0,0,105,0,23,73,0,9
PT,Piedmont Airlines (American Airlines),MYR,"Myrtle Beach, SC: Myrtle Beach International",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PT,Piedmont Airlines (American Airlines),OAJ,"Jacksonville/Camp Lejeune, NC: Albert J Ellis",93,5,1.9700000286102295,0,2.0299999713897705,0,1,0,1,189,63,0,79,0,47
PT,Piedmont Airlines (American Airlines),ORD,"Chicago, IL: Chicago O'Hare International",302,36,7.550000190734863,2.8299999237060547,6.599999904632568,0,19.020000457763672,1,7,3744,501,423,282,0,2538
PT,Piedmont Airlines (American Airlines),PGV,"Greenville, NC: Pitt Greenville",80,10,3.75,0,2.440000057220459,0,3.799999952316284,0,0,751,381,0,82,0,288
PT,Piedmont Airlines (American Airlines),PHF,"Newport News/Williamsburg, VA: Newport News/Williamsburg International",93,9,2.8499999046325684,0.46000000834465027,5.409999847412109,0,0.2800000011920929,0,0,405,214,21,144,0,26
PT,Piedmont Airlines (American Airlines),PHL,"Philadelphia, PA: Philadelphia International",1175,97,20.420000076293945,5.400000095367432,32.84000015258789,0.05999999865889549,38.290000915527344,3,1,6029,1093,1639,999,7,2291
PT,Piedmont Airlines (American Airlines),PIT,"Pittsburgh, PA: Pittsburgh International",27,2,2,0,0,0,0,0,0,69,69,0,0,0,0
PT,Piedmont Airlines (American Airlines),PVD,"Providence, RI: Rhode Island Tf Green International",35,3,0,0,2.2100000381469727,0,0.7900000214576721,0,0,69,0,0,50,0,19
PT,Piedmont Airlines (American Airlines),PWM,"Portland, ME: Portland International Jetport",58,2,1,1,0,0,0,1,0,146,86,60,0,0,0
PT,Piedmont Airlines (American Airlines),RIC,"Richmond, VA: Richmond International",151,21,6.949999809265137,0,4.159999847412109,0,9.880000114440918,0,0,1273,454,0,157,0,662
PT,Piedmont Airlines (American Airlines),ROA,"Roanoke, VA: Roanoke Blacksburg Regional",240,36,7.03000020980835,1.0299999713897705,22.280000686645508,0.03999999910593033,5.619999885559082,0,2,1388,314,27,685,1,361
PT,Piedmont Airlines (American Airlines),ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",110,4,1.1299999952316284,0,1,0,1.8700000047683716,0,0,157,106,0,15,0,36
PT,Piedmont Airlines (American Airlines),SAV,"Savannah, GA: Savannah/Hilton Head International",93,10,2.7200000286102295,1.7999999523162842,3.740000009536743,0,1.7400000095367432,0,0,465,92,50,131,0,192
PT,Piedmont Airlines (American Airlines),SBY,"Salisbury, MD: Salisbury-Ocean City/Wicomico Regional",120,14,6.050000190734863,0,7.949999809265137,0,0,0,3,386,168,0,218,0,0
PT,Piedmont Airlines (American Airlines),SCE,"State College, PA: University Park",62,6,1.850000023841858,0.8899999856948853,1.1399999856948853,0,2.119999885559082,0,0,296,123,65,32,0,76
PT,Piedmont Airlines (American Airlines),SDF,"Louisville, KY: Louisville Muhammad Ali International",23,1,1,0,0,0,0,0,0,76,76,0,0,0,0
PT,Piedmont Airlines (American Airlines),SYR,"Syracuse, NY: Syracuse Hancock International",87,3,0,0,2,0,1,0,0,213,0,0,39,0,174
PT,Piedmont Airlines (American Airlines),TLH,"Tallahassee, FL: Tallahassee International",75,7,0.36000001430511475,0.05999999865889549,4.78000020980835,0,1.7999999523162842,0,0,297,42,1,155,0,99
PT,Piedmont Airlines (American Airlines),TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",151,8,1.7400000095367432,0,4.949999809265137,0,1.309999942779541,0,0,277,72,0,161,0,44
QX,Horizon Air (Alaska Airlines),ABQ,"Albuquerque, NM: Albuquerque International Sunport",18,1,0.8999999761581421,0,0.10000000149011612,0,0,0,0,73,66,0,7,0,0
QX,Horizon Air (Alaska Airlines),AKN,"King Salmon, AK: King Salmon Airport",18,2,0.029999999329447746,0,0.07999999821186066,0,1.8899999856948853,0,0,137,2,0,6,0,129
QX,Horizon Air (Alaska Airlines),ANC,"Anchorage, AK: Ted Stevens Anchorage International",300,40,6.789999961853027,1.9800000190734863,11.0600004196167,0,20.170000076293945,11,0,2047,254,145,293,0,1355
QX,Horizon Air (Alaska Airlines),BIL,"Billings, MT: Billings Logan International",62,7,4.260000228881836,0,1.0299999713897705,0,1.7100000381469727,0,1,353,229,0,44,0,80
QX,Horizon Air (Alaska Airlines),BOI,"Boise, ID: Boise Air Terminal",427,48,21.790000915527344,1,9.789999961853027,0,15.420000076293945,3,0,2418,1196,70,296,0,856
QX,Horizon Air (Alaska Airlines),BRW,"Barrow, AK: Wiley Post/Will Rogers Memorial",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QX,Horizon Air (Alaska Airlines),BUR,"Burbank, CA: Bob Hope",29,4,1,0,3,0,0,0,0,96,28,0,68,0,0
QX,Horizon Air (Alaska Airlines),BZN,"Bozeman, MT: Bozeman Yellowstone International",116,25,6.829999923706055,1,5.96999979019165,0,11.199999809265137,1,0,2021,568,25,292,0,1136
QX,Horizon Air (Alaska Airlines),DLG,"Dillingham, AK: Dillingham Airport",31,0,0,0,0,0,0,1,1,0,0,0,0,0,0
QX,Horizon Air (Alaska Airlines),EAT,"Wenatchee, WA: Pangborn Memorial",62,6,1,0,0,0,5,0,0,147,18,0,0,0,129
QX,Horizon Air (Alaska Airlines),ELP,"El Paso, TX: El Paso International",31,2,1.9500000476837158,0,0.05000000074505806,0,0,0,0,101,99,0,2,0,0
QX,Horizon Air (Alaska Airlines),EUG,"Eugene, OR: Mahlon Sweet Field",96,16,4.739999771118164,0,6,0,5.260000228881836,0,0,651,154,0,253,0,244
QX,Horizon Air (Alaska Airlines),FAI,"Fairbanks, AK: Fairbanks International",137,12,4.630000114440918,0,2.609999895095825,0,4.75,5,0,743,403,0,76,0,264
QX,Horizon Air (Alaska Airlines),FCA,"Kalispell, MT: Glacier Park International",86,6,2.2200000286102295,0,1.0099999904632568,0,2.7699999809265137,0,0,337,73,0,71,0,193
QX,Horizon Air (Alaska Airlines),GEG,"Spokane, WA: Spokane International",264,30,7.199999809265137,1,2.3499999046325684,0,19.450000762939453,2,0,1723,280,44,111,0,1288
QX,Horizon Air (Alaska Airlines),HDN,"Hayden, CO: Yampa Valley",11,4,1.2599999904632568,0,2.740000009536743,0,0,0,1,147,89,0,58,0,0
QX,Horizon Air (Alaska Airlines),HLN,"Helena, MT: Helena Regional",18,1,1,0,0,0,0,0,0,244,244,0,0,0,0
QX,Horizon Air (Alaska Airlines),ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",24,4,1.5399999618530273,0,2.4600000381469727,0,0,0,0,205,139,0,66,0,0
QX,Horizon Air (Alaska Airlines),IDA,"Idaho Falls, ID: Idaho Falls Regional",31,4,2,0,0.029999999329447746,0,1.9700000286102295,0,1,222,97,0,1,0,124
QX,Horizon Air (Alaska Airlines),LAS,"Las Vegas, NV: Harry Reid International",73,22,3.930000066757202,0,13.079999923706055,0,4.980000019073486,5,0,1434,514,0,778,0,142
QX,Horizon Air (Alaska Airlines),LAX,"Los Angeles, CA: Los Angeles International",122,17,3.359999895095825,0,12.640000343322754,0,1,1,0,562,138,0,400,0,24
QX,Horizon Air (Alaska Airlines),MFR,"Medford, OR: Rogue Valley International - Medford",156,17,2.9600000381469727,1,5.480000019073486,0,7.559999942779541,0,0,659,131,17,132,0,379
QX,Horizon Air (Alaska Airlines),MRY,"Monterey, CA: Monterey Regional",11,2,0,0,0,0,2,0,0,37,0,0,0,0,37
QX,Horizon Air (Alaska Airlines),MSO,"Missoula, MT: Missoula Montana",99,14,5,0,6,0,3,0,0,464,231,0,173,0,60
QX,Horizon Air (Alaska Airlines),OAK,"Oakland, CA: Metro Oakland International",53,2,1,0,1,0,0,0,0,134,113,0,21,0,0
QX,Horizon Air (Alaska Airlines),OME,"Nome, AK: Nome Airport",31,6,1.840000033378601,1.590000033378601,2.569999933242798,0,0,0,0,414,121,172,121,0,0
QX,Horizon Air (Alaska Airlines),ONT,"Ontario, CA: Ontario International",56,6,5.170000076293945,0,0,0,0.8299999833106995,0,0,272,167,0,0,0,105
QX,Horizon Air (Alaska Airlines),OTZ,"Kotzebue, AK: Ralph Wien Memorial",31,5,2.869999885559082,0,1.1299999952316284,0,1,2,1,288,187,0,25,0,76
QX,Horizon Air (Alaska Airlines),PAE,"Everett, WA: Snohomish County",176,62,4.5,0,14.100000381469727,0,43.400001525878906,7,0,3503,463,0,555,0,2485
QX,Horizon Air (Alaska Airlines),PDX,"Portland, OR: Portland International",977,141,49.34000015258789,0,40.310001373291016,1,50.349998474121094,6,0,6432,2560,0,1015,26,2831
QX,Horizon Air (Alaska Airlines),PHX,"Phoenix, AZ: Phoenix Sky Harbor International",86,11,3.559999942779541,0,6.789999961853027,0,0.6499999761581421,1,0,247,82,0,150,0,15
QX,Horizon Air (Alaska Airlines),PSC,"Pasco/Kennewick/Richland, WA: Tri Cities",101,11,3.259999990463257,0.1899999976158142,1.809999942779541,0,5.739999771118164,0,0,726,215,12,69,0,430
QX,Horizon Air (Alaska Airlines),PSP,"Palm Springs, CA: Palm Springs International",54,9,3.940000057220459,0,0.4000000059604645,0,4.650000095367432,0,2,433,150,0,22,0,261
QX,Horizon Air (Alaska Airlines),PUW,"Pullman, WA: Pullman Moscow Regional",98,6,6,0,0,0,0,0,0,378,378,0,0,0,0
QX,Horizon Air (Alaska Airlines),RDD,"Redding, CA: Redding Regional",11,3,3,0,0,0,0,0,0,132,132,0,0,0,0
QX,Horizon Air (Alaska Airlines),RDM,"Bend/Redmond, OR: Roberts Field",124,28,7.28000020980835,0,3.7799999713897705,0,16.940000534057617,0,0,1488,507,0,109,0,872
QX,Horizon Air (Alaska Airlines),RNO,"Reno, NV: Reno/Tahoe International",101,13,3.440000057220459,1,2.5799999237060547,0,5.980000019073486,3,0,650,164,48,93,0,345
QX,Horizon Air (Alaska Airlines),SAN,"San Diego, CA: San Diego International",112,23,3.0299999713897705,0,11.130000114440918,0,8.84000015258789,2,0,1036,246,0,335,0,455
QX,Horizon Air (Alaska Airlines),SBA,"Santa Barbara, CA: Santa Barbara Municipal",18,1,1,0,0,0,0,0,0,168,168,0,0,0,0
QX,Horizon Air (Alaska Airlines),SBP,"San Luis Obispo, CA: San Luis County Regional",31,6,2.6600000858306885,0,3.3399999141693115,0,0,0,0,164,96,0,68,0,0
QX,Horizon Air (Alaska Airlines),SEA,"Seattle, WA: Seattle/Tacoma International",1608,206,50.86000061035156,2.690000057220459,62.63999938964844,1.7899999618530273,88.0199966430664,8,0,12423,4716,416,1959,32,5300
QX,Horizon Air (Alaska Airlines),SFO,"San Francisco, CA: San Francisco International",208,117,3.890000104904175,0.3499999940395355,83.05999755859375,0,29.709999084472656,4,0,6539,279,43,4163,0,2054
QX,Horizon Air (Alaska Airlines),SJC,"San Jose, CA: Norman Y. Mineta San Jose International",84,10,0.7200000286102295,0,3.0299999713897705,0,6.25,0,0,472,27,0,65,0,380
QX,Horizon Air (Alaska Airlines),SMF,"Sacramento, CA: Sacramento International",172,23,10.199999809265137,0,3.4100000858306885,0,9.390000343322754,0,1,1431,611,0,92,0,728
QX,Horizon Air (Alaska Airlines),SNA,"Santa Ana, CA: John Wayne Airport-Orange County",61,22,4.630000114440918,0,6.150000095367432,0,11.220000267028809,0,0,1840,469,0,337,0,1034
QX,Horizon Air (Alaska Airlines),SUN,"Sun Valley/Hailey/Ketchum, ID: Friedman Memorial",38,4,1,1,1,0,1,0,1,98,23,24,21,0,30
QX,Horizon Air (Alaska Airlines),TUS,"Tucson, AZ: Tucson International",54,7,2.25,0,1.4800000190734863,0,3.259999990463257,0,0,235,77,0,30,0,128
QX,Horizon Air (Alaska Airlines),YKM,"Yakima, WA: Yakima Air Terminal/McAllister Field",62,1,0,0.12999999523162842,0.8700000047683716,0,0,0,0,52,0,7,45,0,0
UA,United Air Lines,ABQ,"Albuquerque, NM: Albuquerque International Sunport",141,24,9.270000457763672,0,5.900000095367432,0,8.819999694824219,1,0,1321,574,0,169,0,578
UA,United Air Lines,ALB,"Albany, NY: Albany International",55,14,4.460000038146973,0.6399999856948853,3.200000047683716,0,5.690000057220459,0,0,619,132,77,65,0,345
UA,United Air Lines,ANC,"Anchorage, AK: Ted Stevens Anchorage International",31,5,2.4600000381469727,0,2.009999990463257,0,0.5299999713897705,0,0,165,57,0,72,0,36
UA,United Air Lines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",553,92,35.75,1.6399999856948853,22.239999771118164,0,32.369998931884766,0,1,4535,1695,54,822,0,1964
UA,United Air Lines,AUS,"Austin, TX: Austin - Bergstrom International",848,163,48.90999984741211,1.6399999856948853,45.650001525878906,0,66.80000305175781,5,0,9421,2713,78,1661,0,4969
UA,United Air Lines,BDL,"Hartford, CT: Bradley International",147,22,8.800000190734863,0,6.369999885559082,0,6.829999923706055,0,0,837,331,0,143,0,363
UA,United Air Lines,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UA,United Air Lines,BIL,"Billings, MT: Billings Logan International",62,11,4.619999885559082,0,3.1600000858306885,0,3.2200000286102295,0,0,520,264,0,77,0,179
UA,United Air Lines,BNA,"Nashville, TN: Nashville International",520,81,31.149999618530273,1.440000057220459,15.300000190734863,0,33.11000061035156,1,1,4946,1942,119,606,0,2279
UA,United Air Lines,BOI,"Boise, ID: Boise Air Terminal",65,15,2.869999885559082,0,5.920000076293945,0,6.210000038146973,0,0,696,153,0,157,0,386
UA,United Air Lines,BOS,"Boston, MA: Logan International",959,186,57.75,3.759999990463257,55.060001373291016,0,69.43000030517578,7,0,10164,2589,242,2351,0,4982
UA,United Air Lines,BQN,"Aguadilla, PR: Rafael Hernandez",31,7,2.0899999141693115,0,1.649999976158142,0,3.259999990463257,0,0,588,254,0,68,0,266
UA,United Air Lines,BTV,"Burlington, VT: Burlington International",62,7,3.009999990463257,0,0.6000000238418579,0,3.390000104904175,0,0,444,156,0,9,0,279
UA,United Air Lines,BUF,"Buffalo, NY: Buffalo Niagara International",84,19,10.699999809265137,0,3.4700000286102295,0,4.829999923706055,0,0,850,401,0,79,0,370
UA,United Air Lines,BUR,"Burbank, CA: Bob Hope",83,15,2.25,0,5.989999771118164,0,6.760000228881836,0,0,917,170,0,134,0,613
UA,United Air Lines,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",243,49,15.84000015258789,1.6799999475479126,15.619999885559082,0,15.859999656677246,3,0,2166,636,95,454,0,981
UA,United Air Lines,BZN,"Bozeman, MT: Bozeman Yellowstone International",185,31,8.329999923706055,0,5.360000133514404,0,17.309999465942383,0,4,1942,390,0,227,0,1325
UA,United Air Lines,CHS,"Charleston, SC: Charleston AFB/International",184,30,10.640000343322754,0.9599999785423279,8.229999542236328,0,10.170000076293945,0,1,1568,667,30,285,0,586
UA,United Air Lines,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",93,10,6.920000076293945,0,1.75,0,1.3300000429153442,0,0,471,382,0,39,0,50
UA,United Air Lines,CLE,"Cleveland, OH: Cleveland-Hopkins International",804,146,32.40999984741211,1.2699999809265137,34.560001373291016,0.07000000029802322,77.69000244140625,1,0,10527,1912,65,1205,4,7341
UA,United Air Lines,CLT,"Charlotte, NC: Charlotte Douglas International",350,70,27.600000381469727,2.390000104904175,19.479999542236328,0.3799999952316284,20.139999389648438,1,0,3161,1125,98,630,17,1291
UA,United Air Lines,CMH,"Columbus, OH: John Glenn Columbus International",217,41,15.9399995803833,1.9700000286102295,10.359999656677246,0,12.739999771118164,0,2,1827,702,71,264,0,790
UA,United Air Lines,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",61,12,4.449999809265137,0,2.190000057220459,0,5.369999885559082,1,0,638,147,0,79,0,412
UA,United Air Lines,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",167,42,13.15999984741211,0.9200000166893005,6.980000019073486,0,20.940000534057617,1,0,2842,921,117,344,0,1460
UA,United Air Lines,DCA,"Washington, DC: Ronald Reagan Washington National",553,104,35.83000183105469,1.2100000381469727,28.020000457763672,0,38.939998626708984,0,1,7232,2371,51,1067,0,3743
UA,United Air Lines,DEN,"Denver, CO: Denver International",8552,1167,367.6499938964844,24.020000457763672,362.80999755859375,0,412.5299987792969,76,9,78600,31740,1475,12447,0,32938
UA,United Air Lines,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",659,151,47.380001068115234,4.039999961853027,60.36000061035156,0,39.209999084472656,3,6,8750,2247,456,2580,0,3467
UA,United Air Lines,DRO,"Durango, CO: Durango La Plata County",62,12,2.640000104904175,0,4.480000019073486,0,4.880000114440918,1,0,683,50,0,116,0,517
UA,United Air Lines,DSM,"Des Moines, IA: Des Moines International",155,28,11.09000015258789,0,5.070000171661377,0,11.84000015258789,0,0,2157,1151,0,147,0,859
UA,United Air Lines,DTW,"Detroit, MI: Detroit Metro Wayne County",189,36,12.229999542236328,0,6.03000020980835,0,17.739999771118164,0,0,2107,612,0,172,0,1323
UA,United Air Lines,EGE,"Eagle, CO: Eagle County Regional",120,22,7.099999904632568,1,6.760000228881836,0,7.139999866485596,0,2,1504,706,66,201,0,531
UA,United Air Lines,ELP,"El Paso, TX: El Paso International",31,4,1.0800000429153442,0,1.2899999618530273,0,1.6299999952316284,0,0,123,30,0,24,0,69
UA,United Air Lines,EUG,"Eugene, OR: Mahlon Sweet Field",120,17,6.590000152587891,0,3.559999942779541,0,6.840000152587891,0,0,1151,282,0,139,0,730
UA,United Air Lines,EWR,"Newark, NJ: Newark Liberty International",6027,935,304.6099853515625,16.770000457763672,276.0199890136719,0,337.6000061035156,43,10,71749,23513,1351,17267,0,29618
UA,United Air Lines,EYW,"Key West, FL: Key West International",122,30,1.340000033378601,0.6499999761581421,24.18000030517578,0,3.8299999237060547,0,0,2642,205,62,1765,0,610
UA,United Air Lines,FCA,"Kalispell, MT: Glacier Park International",62,8,1.9199999570846558,0,3.4600000381469727,0,2.619999885559082,0,0,371,100,0,164,0,107
UA,United Air Lines,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",883,246,50.869998931884766,8.140000343322754,124.87000274658203,0,62.119998931884766,6,2,18904,3503,925,9479,0,4997
UA,United Air Lines,FSD,"Sioux Falls, SD: Joe Foss Field",83,21,8.100000381469727,0,4.860000133514404,0,8.039999961853027,0,0,1053,385,0,212,0,456
UA,United Air Lines,GEG,"Spokane, WA: Spokane International",80,15,6.150000095367432,0,2.299999952316284,0,6.550000190734863,1,0,729,240,0,86,0,403
UA,United Air Lines,GJT,"Grand Junction, CO: Grand Junction Regional",62,9,3.25,0,2.049999952316284,0,3.690000057220459,1,0,352,123,0,47,0,182
UA,United Air Lines,GRR,"Grand Rapids, MI: Gerald R. Ford International",143,27,11.430000305175781,0,2.4200000762939453,0,13.149999618530273,1,0,1867,686,0,163,0,1018
UA,United Air Lines,GSP,"Greer, SC: Greenville-Spartanburg International",60,14,4.730000019073486,1.0399999618530273,2.0899999141693115,0,6.150000095367432,0,0,1113,224,227,119,0,543
UA,United Air Lines,GUM,"Guam, TT: Guam International",62,7,3.440000057220459,0,2.4600000381469727,0,1.100000023841858,0,0,295,184,0,75,0,36
UA,United Air Lines,HDN,"Hayden, CO: Yampa Valley",177,25,12.1899995803833,1.309999942779541,6.179999828338623,0,5.329999923706055,4,1,1351,858,26,170,0,297
UA,United Air Lines,HNL,"Honolulu, HI: Daniel K Inouye International",446,85,40.5099983215332,1,23.799999237060547,0,19.690000534057617,2,2,5821,2508,96,955,0,2262
UA,United Air Lines,IAD,"Washington, DC: Washington Dulles International",2752,461,137.99000549316406,6.900000095367432,154.6699981689453,0,161.44000244140625,9,3,29626,9387,709,6646,0,12884
UA,United Air Lines,IAH,"Houston, TX: George Bush Intercontinental/Houston",5823,945,275.9100036621094,15.029999732971191,356.7699890136719,0.6499999761581421,296.6499938964844,27,32,71270,21191,1619,18980,82,29398
UA,United Air Lines,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",61,8,3.109999895095825,0,1.0700000524520874,0,3.819999933242798,0,0,301,119,0,25,0,157
UA,United Air Lines,IND,"Indianapolis, IN: Indianapolis International",190,42,19.360000610351562,1,7.639999866485596,0.23000000417232513,13.779999732971191,2,0,2013,770,22,288,16,917
UA,United Air Lines,JAC,"Jackson, WY: Jackson Hole",221,34,5.230000019073486,3.759999990463257,5.929999828338623,0,19.09000015258789,7,8,2570,188,386,335,0,1661
UA,United Air Lines,JAX,"Jacksonville, FL: Jacksonville International",357,81,22.399999618530273,0.8799999952316284,24.56999969482422,0,33.150001525878906,1,1,4551,1175,44,1025,0,2307
UA,United Air Lines,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",131,20,8.40999984741211,0,4.840000152587891,0,6.75,0,0,1575,682,0,127,0,766
WN,Southwest Airlines,SAT,"San Antonio, TX: San Antonio International",1418,356,106.05000305175781,3.4800000190734863,75.51000213623047,2,168.9600067138672,6,7,18385,4981,325,2862,55,10162
WN,Southwest Airlines,SAV,"Savannah, GA: Savannah/Hilton Head International",246,46,12.949999809265137,1.0299999713897705,9.75,0.6000000238418579,21.68000030517578,0,0,2190,568,20,393,53,1156
WN,Southwest Airlines,SBA,"Santa Barbara, CA: Santa Barbara Municipal",179,41,7.059999942779541,1,5.179999828338623,0,27.760000228881836,0,1,2179,348,26,182,0,1623
WN,Southwest Airlines,SDF,"Louisville, KY: Louisville Muhammad Ali International",470,124,47.619998931884766,1.5299999713897705,20.170000076293945,1.9800000190734863,52.689998626708984,4,0,7695,3050,113,1004,181,3347
WN,Southwest Airlines,SEA,"Seattle, WA: Seattle/Tacoma International",582,136,42.70000076293945,0,19.649999618530273,0,73.6500015258789,3,0,6944,1938,0,783,0,4223
WN,Southwest Airlines,SFO,"San Francisco, CA: San Francisco International",603,399,74.76000213623047,3.5799999237060547,228.8699951171875,0.49000000953674316,91.30000305175781,4,0,24935,5702,242,12791,11,6189
WN,Southwest Airlines,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",2360,409,106.80999755859375,0.20000000298023224,51.709999084472656,2.809999942779541,247.47000122070312,12,0,22394,5405,17,1632,168,15172
WN,Southwest Airlines,SJU,"San Juan, PR: Luis Munoz Marin International",364,118,36.27000045776367,2.2899999618530273,27.969999313354492,1,50.47999954223633,2,0,7296,1955,104,1411,255,3571
WN,Southwest Airlines,SLC,"Salt Lake City, UT: Salt Lake City International",1075,246,97.58000183105469,2.2300000190734863,40.209999084472656,1.5099999904632568,104.45999908447266,6,3,12433,4120,145,1664,50,6454
WN,Southwest Airlines,SMF,"Sacramento, CA: Sacramento International",2513,485,121.01000213623047,0,56.5099983215332,1.2400000095367432,306.239990234375,15,2,24902,5815,0,1713,33,17341
WN,Southwest Airlines,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",1279,226,68.16999816894531,0,24.860000610351562,0.8700000047683716,132.11000061035156,7,1,10417,3220,0,680,23,6494
WN,Southwest Airlines,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",588,172,42.970001220703125,4.260000228881836,69.91000366210938,1,53.86000061035156,12,1,10235,2527,405,3847,20,3436
WN,Southwest Airlines,STL,"St. Louis, MO: St Louis Lambert International",3473,709,196.69000244140625,5.159999847412109,114.80999755859375,6.920000076293945,385.4100036621094,20,0,38978,9575,570,4617,282,23934
WN,Southwest Airlines,SYR,"Syracuse, NY: Syracuse Hancock International",127,37,11.430000305175781,0.8600000143051147,7,0,17.709999084472656,0,0,1981,488,234,288,0,971
WN,Southwest Airlines,TPA,"Tampa, FL: Tampa International",2611,746,170.08999633789062,6.78000020980835,285.3800048828125,1.5700000524520874,282.17999267578125,40,8,51476,10560,694,20698,100,19424
WN,Southwest Airlines,TUL,"Tulsa, OK: Tulsa International",472,124,41.720001220703125,0.3799999952316284,16.540000915527344,1.0399999618530273,64.33999633789062,4,0,6386,1765,18,633,39,3931
WN,Southwest Airlines,TUS,"Tucson, AZ: Tucson International",389,120,33.75,0,20.06999969482422,0.7400000095367432,65.44000244140625,5,0,5427,1363,0,596,23,3445
WN,Southwest Airlines,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",168,26,7.340000152587891,0,3.7200000286102295,0,14.9399995803833,1,0,1070,190,0,233,0,647
YV,Mesa Airlines Inc. (American Airlines),ABQ,"Albuquerque, NM: Albuquerque International Sunport",54,6,3.7899999618530273,0,0.07999999821186066,0,2.130000114440918,0,0,558,416,0,13,0,129
YV,Mesa Airlines Inc. (American Airlines),ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",56,10,3.0999999046325684,1,1,0,4.900000095367432,0,0,1154,238,51,15,0,850
YV,Mesa Airlines Inc. (American Airlines),AUS,"Austin, TX: Austin - Bergstrom International",65,18,7.619999885559082,0,5.059999942779541,0,5.320000171661377,0,0,1137,461,0,127,0,549
YV,Mesa Airlines Inc. (American Airlines),BDL,"Hartford, CT: Bradley International",51,8,2.950000047683716,0,1.2400000095367432,0,3.799999952316284,0,0,533,262,0,33,0,238
YV,Mesa Airlines Inc. (American Airlines),BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",52,11,3.640000104904175,0.6800000071525574,0,0,6.679999828338623,2,0,1049,267,15,0,0,767
YV,Mesa Airlines Inc. (American Airlines),BIL,"Billings, MT: Billings Logan International",25,8,2.2799999713897705,0,1,0,4.71999979019165,1,0,698,180,0,21,0,497
YV,Mesa Airlines Inc. (American Airlines),BNA,"Nashville, TN: Nashville International",24,3,0.6499999761581421,0,0.7900000214576721,0,1.5700000524520874,0,0,231,51,0,33,0,147
